city_name,date,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,co,dew,humidity,no2,o3,pm10,pm25,precipitation,pressure,so2,temperature,wind gust,wind speed
Paris,2021-05-08,1.0,3.0,2.0,4.0,0.0,2.0,0.0,3.0,0.1,9.0,66.0,11.4,24.5,14.0,38.0,,1011.7,0.3,15.2,9.0,3.6
Paris,2021-05-09,1.0,3.0,2.0,4.0,0.0,2.0,0.0,3.0,0.1,11.0,70.0,10.1,25.8,16.0,33.0,,1000.1,0.2,18.6,8.0,3.3
Paris,2021-05-10,1.0,3.0,2.0,4.0,0.0,2.0,0.0,3.0,0.1,9.0,75.1,7.4,30.2,13.0,24.0,,1005.4,0.5,15.0,12.8,5.0
Paris,2021-05-11,1.0,3.0,2.0,4.0,0.0,2.0,0.0,3.0,0.1,8.0,74.2,13.5,29.7,16.0,27.0,,1008.5,,13.5,6.0,1.5
Paris,2021-05-12,1.0,3.0,2.0,4.0,0.0,2.0,0.0,3.0,0.1,6.0,67.8,10.0,28.2,18.0,30.0,,1011.4,0.6,13.0,5.3,2.2
Paris,2021-05-13,1.0,3.0,2.0,4.0,0.0,2.0,0.0,3.0,0.1,7.0,73.5,6.4,29.0,8.0,18.0,,1006.6,0.7,12.5,9.7,2.8
Paris,2021-05-14,1.0,3.0,2.0,4.0,0.0,2.0,0.0,3.0,0.1,8.0,84.0,8.1,24.9,9.0,17.0,,1007.5,0.2,11.0,6.0,1.6
Paris,2021-05-15,1.0,3.0,2.0,4.0,0.0,2.0,0.0,3.0,0.1,9.0,84.1,6.5,27.5,10.0,20.0,,1003.5,0.2,11.9,11.0,3.8
Paris,2021-05-16,1.0,3.0,2.0,4.0,0.0,2.0,0.0,3.0,0.1,9.0,84.0,4.9,27.8,10.0,23.0,,1002.8,0.5,11.8,12.2,4.1
Paris,2021-05-17,1.0,3.0,2.0,4.0,0.0,2.0,0.0,3.0,0.1,9.0,81.0,5.6,26.9,9.0,17.0,,1007.2,0.4,12.4,16.8,5.4
Paris,2021-05-18,1.0,3.0,2.0,4.0,0.0,2.0,0.0,3.0,0.1,8.0,77.1,11.6,26.8,13.0,25.0,,1014.9,0.2,12.4,11.4,3.3
Paris,2021-05-19,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,8.0,79.6,11.7,24.8,11.0,18.0,,1018.0,0.2,11.9,11.4,3.3
Paris,2021-05-20,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,6.0,64.1,9.8,28.4,13.0,23.0,,1020.3,0.5,14.0,11.2,3.3
Paris,2021-05-21,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,6.0,64.5,6.1,28.7,20.0,31.0,,1008.0,1.4,13.6,16.8,6.7
Paris,2021-05-22,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,6.0,71.0,6.4,29.9,11.0,18.0,,1007.8,1.0,12.0,18.5,7.2
Paris,2021-05-23,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,6.0,66.7,4.8,28.9,9.0,17.0,,1013.5,0.9,13.8,12.7,4.5
Paris,2021-05-24,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,7.0,76.0,5.3,31.0,8.0,14.0,,1008.0,0.7,11.6,14.0,6.2
Paris,2021-05-25,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,6.5,77.6,5.9,27.6,11.0,23.0,,1018.0,0.4,11.8,16.0,6.1
Paris,2021-05-26,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,8.0,78.8,7.7,25.8,8.0,17.0,,1015.6,0.9,12.3,12.1,4.6
Paris,2021-05-27,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,7.0,64.5,13.9,29.5,16.0,33.0,,1019.6,0.4,15.0,1.5,0.8
Paris,2021-05-28,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,8.5,60.6,18.0,23.1,19.0,50.0,,1020.8,0.2,17.5,2.8,1.5
Paris,2021-05-29,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,8.0,53.5,11.9,38.0,17.0,34.0,,1022.2,0.3,18.8,5.4,1.5
Paris,2021-05-30,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,8.0,54.1,6.9,34.2,15.0,43.0,,1023.0,0.9,18.3,6.1,2.0
Paris,2021-05-31,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,7.0,47.0,13.7,39.1,20.0,32.0,,1018.5,0.8,19.5,3.1,1.2
Paris,2021-06-01,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,,9.5,51.5,20.4,26.1,22.0,35.0,,1012.0,,22.0,1.7,2.0
Paris,2021-06-02,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,,16.5,68.4,17.6,24.3,20.0,43.0,,1011.0,,21.7,6.2,2.8
Paris,2021-06-03,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,16.0,74.5,18.1,37.6,28.0,56.0,,1017.8,0.2,21.1,3.8,1.5
Paris,2021-06-04,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,15.0,86.4,14.8,24.2,15.0,40.0,,1019.7,0.2,17.6,6.1,2.3
Paris,2021-06-05,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,,12.5,79.1,5.8,19.3,14.0,38.0,,1023.3,,16.0,10.0,3.0
Paris,2021-06-06,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,,11.0,65.0,7.8,26.6,13.0,30.0,,1023.7,,18.5,7.4,2.1
Paris,2021-06-07,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,10.5,60.0,11.1,31.5,16.0,35.0,,1022.2,0.6,19.7,5.6,1.7
Paris,2021-06-08,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,,12.0,65.0,13.3,20.0,27.0,58.0,,1022.0,1.2,20.7,5.1,1.5
Paris,2021-06-09,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,12.0,61.6,10.9,43.1,21.0,38.0,,1021.4,0.1,22.5,3.5,1.0
Paris,2021-06-10,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,14.0,57.0,13.9,24.8,17.0,38.0,,1020.6,0.6,22.3,5.0,1.7
Paris,2021-06-11,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,,14.5,69.3,10.3,11.4,16.0,26.0,,1020.0,,21.8,6.0,2.1
Paris,2021-06-12,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,14.0,73.1,7.4,24.0,11.0,33.0,,1022.5,0.7,20.3,7.7,2.1
Paris,2021-06-13,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,10.5,52.8,6.4,31.2,14.0,30.0,,1024.4,1.4,21.0,3.5,1.8
Paris,2021-06-14,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,10.5,51.0,20.3,20.0,22.0,40.0,,1019.5,1.1,24.4,4.0,1.5
Paris,2021-06-15,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,,14.0,60.0,19.5,23.8,22.0,52.0,,1018.0,,24.3,4.6,1.2
Paris,2021-06-16,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,15.5,57.0,28.5,28.0,33.0,63.0,,1011.6,0.1,27.5,3.0,1.2
Paris,2021-06-17,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,18.0,69.8,12.7,34.8,19.0,35.0,,1009.5,0.1,24.0,5.5,2.1
Paris,2021-06-18,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,17.0,78.6,9.9,29.4,16.0,30.0,,1010.7,0.1,22.5,6.6,3.6
Paris,2021-06-19,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,0.1,17.0,85.3,11.4,23.8,16.0,50.0,,1012.4,,20.0,2.3,1.5
Paris,2021-06-20,1.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,0.1,15.0,84.7,7.1,25.1,12.0,29.0,,1007.5,0.3,19.4,2.8,1.8
Paris,2021-06-21,1.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,0.1,15.0,79.5,8.0,21.8,13.0,21.0,,1006.4,0.3,19.4,4.2,1.5
Paris,2021-06-22,1.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,0.1,14.0,88.2,11.2,12.4,16.0,37.0,,1011.5,0.3,16.0,10.1,4.2
Paris,2021-06-23,1.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,0.1,11.5,87.0,10.2,14.5,21.0,58.0,,1019.5,0.6,14.1,9.8,3.6
Paris,2021-06-24,1.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,0.1,10.0,76.7,10.8,26.2,21.0,41.0,,1020.6,0.7,14.6,8.2,3.0
Paris,2021-06-25,1.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,0.1,11.5,78.1,16.8,21.7,23.0,57.0,,1019.0,1.0,17.2,4.4,1.3
Paris,2021-06-26,1.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,0.1,15.0,88.0,10.6,22.1,14.0,43.0,,1016.5,,17.5,1.4,1.2
Paris,2021-06-27,1.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,0.1,16.0,84.6,10.1,16.0,16.0,48.0,,1012.4,0.1,19.5,1.6,1.2
Paris,2021-06-28,1.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,0.1,15.0,78.8,9.1,19.7,13.0,23.0,,1012.8,0.6,18.8,2.8,1.0
Paris,2021-06-29,1.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,0.1,13.0,84.6,14.7,20.8,13.0,21.0,,1013.0,0.3,15.8,3.0,1.4
Paris,2021-06-30,1.0,2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,12.5,86.7,8.0,17.1,14.0,32.0,,1015.0,0.6,15.4,8.2,2.3
Paris,2021-07-01,1.0,2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,13.0,72.0,11.7,30.1,22.0,54.0,,1017.6,0.7,18.6,5.5,1.5
Paris,2021-07-02,1.0,2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,14.5,64.0,25.8,22.8,31.0,67.0,,1016.3,0.3,22.5,2.1,1.0
Paris,2021-07-03,1.0,2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,15.0,71.3,10.3,23.5,17.0,38.0,,1013.3,0.4,21.3,3.6,1.5
Paris,2021-07-04,1.0,2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,15.0,82.5,8.1,16.4,11.0,23.0,,1010.0,0.2,18.5,8.8,2.2
Paris,2021-07-05,1.0,2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,14.0,79.0,8.5,18.1,10.0,17.0,,1007.2,0.2,19.0,5.0,2.0
Paris,2021-07-06,1.0,2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,11.0,65.0,6.2,23.9,19.0,28.0,,1007.2,0.2,19.6,16.1,5.8
Paris,2021-07-07,1.0,2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,12.0,67.5,6.4,20.3,15.0,28.0,,1014.7,0.4,19.0,7.7,2.4
Paris,2021-07-08,1.0,2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,12.0,67.4,11.4,20.2,17.0,29.0,,1020.2,0.9,19.0,6.0,1.8
Paris,2021-07-09,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,13.0,71.8,16.0,23.1,18.0,35.0,,1022.0,1.2,18.9,2.8,1.1
Paris,2021-07-10,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,14.0,78.0,9.8,22.1,13.0,24.0,,1015.8,0.8,18.3,3.7,1.5
Paris,2021-07-11,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,14.0,74.6,11.0,16.8,12.0,26.0,,1016.0,0.8,18.5,1.5,0.7
Paris,2021-07-12,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,16.0,84.5,15.2,10.6,15.0,33.0,,1009.0,0.5,17.8,3.1,1.3
Paris,2021-07-13,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,16.0,93.0,14.7,9.8,18.0,50.0,,1010.8,0.1,17.0,5.2,2.0
Paris,2021-07-14,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,14.0,84.5,6.3,29.9,15.0,37.0,,1015.0,0.4,16.6,11.3,4.0
Paris,2021-07-15,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,14.0,71.6,8.1,26.6,17.0,40.0,,1018.0,0.3,20.2,15.4,5.4
Paris,2021-07-16,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,13.0,77.0,8.0,21.4,17.0,41.0,,1022.6,0.4,17.7,14.1,4.6
Paris,2021-07-17,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,14.5,75.2,7.7,22.6,28.0,62.0,,1024.4,0.3,19.0,8.3,2.8
Paris,2021-07-18,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,15.0,64.7,7.3,21.6,17.0,35.0,,1022.2,0.6,23.5,9.5,2.7
Paris,2021-07-19,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,16.0,60.0,10.1,26.0,20.0,43.0,,1019.5,0.2,25.4,6.2,2.0
Paris,2021-07-20,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,15.0,60.5,12.2,28.9,28.0,57.0,,1018.8,0.1,24.0,2.1,1.6
Paris,2021-07-21,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,15.0,57.0,16.4,25.0,30.0,61.0,,1020.7,0.5,25.0,2.6,1.7
Paris,2021-07-22,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,13.5,54.4,13.3,43.6,27.0,55.0,,1020.3,0.4,24.5,4.4,2.0
Paris,2021-07-23,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,15.0,58.3,13.6,37.5,31.0,56.0,,1013.3,0.1,24.6,4.0,1.0
Paris,2021-07-24,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,15.0,66.8,6.0,32.2,17.0,32.0,,1007.6,0.7,22.0,8.4,3.0
Paris,2021-07-25,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,16.0,83.2,5.5,25.8,11.0,24.0,,1006.7,0.4,19.4,6.8,2.1
Paris,2021-07-26,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,16.0,86.2,7.0,27.6,16.0,39.0,,1011.0,0.3,19.0,6.2,1.8
Paris,2021-07-27,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,16.0,86.8,9.6,23.2,16.0,47.0,,1011.8,0.2,18.3,6.6,1.7
Paris,2021-07-28,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,12.5,70.5,6.5,20.1,14.0,22.0,,1012.3,0.2,18.8,11.6,4.1
Paris,2021-07-29,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,10.5,61.1,6.5,22.1,14.0,22.0,,1013.2,0.9,19.1,11.8,3.6
Paris,2021-07-30,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,11.0,69.4,9.4,17.8,18.0,27.0,,1009.4,0.9,19.0,11.6,5.4
Paris,2021-07-31,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,12.0,67.5,5.4,27.5,13.0,24.0,,1011.0,0.6,18.4,9.8,3.0
Paris,2021-08-01,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,11.0,68.6,6.0,24.8,12.0,21.0,,1011.8,1.1,18.6,5.5,2.1
Paris,2021-08-02,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,13.5,77.0,7.8,23.3,13.0,23.0,,1014.0,0.4,17.5,4.0,1.5
Paris,2021-08-03,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,13.0,74.7,8.7,27.5,11.0,25.0,,1013.0,0.3,17.5,6.2,1.5
Paris,2021-08-04,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,11.5,76.0,13.4,24.6,14.0,33.0,,1012.1,0.3,18.3,1.3,1.2
Paris,2021-08-05,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,14.0,79.5,11.6,22.2,15.0,31.0,,1009.3,1.0,18.3,5.8,1.6
Paris,2021-08-06,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,13.5,77.0,4.1,19.4,10.0,17.0,,1005.2,0.7,18.3,9.5,3.4
Paris,2021-08-07,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,13.5,79.5,6.1,19.2,10.0,21.0,,1003.3,0.4,17.3,6.0,2.0
Paris,2021-08-08,1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,3.0,0.1,11.0,64.3,3.9,21.8,12.0,25.0,,1012.5,0.3,18.8,8.6,3.2
Paris,2021-08-09,1.0,2.0,-2.0,-3.0,2.0,0.0,2.0,3.0,0.1,13.0,72.8,7.1,21.0,12.0,22.0,,1016.6,0.2,18.0,6.8,2.0
Paris,2021-08-10,1.0,2.0,-2.0,-3.0,2.0,0.0,2.0,3.0,0.1,15.0,81.2,10.3,21.2,12.0,25.0,,1017.4,1.1,18.3,1.2,1.2
Paris,2021-08-11,1.0,2.0,-2.0,-3.0,2.0,0.0,2.0,3.0,0.1,15.0,71.6,13.5,26.9,17.0,32.0,,1019.0,0.6,21.1,1.6,0.7
Paris,2021-08-12,1.0,2.0,-2.0,-3.0,2.0,0.0,2.0,3.0,0.1,16.0,69.0,17.5,20.6,26.0,53.0,,1018.5,0.6,23.5,1.3,0.6
Paris,2021-08-13,1.0,2.0,-2.0,-3.0,2.0,0.0,2.0,3.0,0.1,15.0,64.0,9.2,22.1,18.0,34.0,,1022.0,0.8,22.6,2.0,0.7
Paris,2021-08-14,1.0,2.0,-2.0,-3.0,2.0,0.0,2.0,3.0,0.1,12.5,54.5,10.5,27.5,19.0,41.0,,1021.2,0.3,22.5,3.5,1.0
Paris,2021-08-15,1.0,2.0,-2.0,-3.0,2.0,0.0,2.0,3.0,0.1,15.5,62.2,13.0,22.7,24.0,48.0,,1014.5,0.2,22.1,1.0,1.0
Paris,2021-08-16,1.0,2.0,-2.0,-3.0,2.0,0.0,2.0,3.0,0.1,12.5,71.5,4.8,25.5,16.0,30.0,,1016.4,0.3,18.3,6.3,1.2
Paris,2021-08-17,1.0,2.0,-2.0,-3.0,2.0,0.0,2.0,3.0,0.1,11.0,76.5,6.8,27.4,22.0,49.0,,1021.0,0.7,17.1,3.1,1.0
Paris,2021-08-18,1.0,2.0,-2.0,-3.0,2.0,0.0,2.0,3.0,0.1,14.0,78.5,5.9,23.3,13.0,27.0,,1019.4,0.4,18.1,3.5,0.5
Paris,2021-08-19,1.0,2.0,-2.0,-3.0,2.0,0.0,2.0,3.0,0.1,13.0,74.6,7.2,20.3,12.0,27.0,,1016.8,0.5,18.3,2.5,1.0
Paris,2021-08-20,1.0,2.0,-2.0,-3.0,2.0,0.0,2.0,3.0,0.1,12.5,70.5,13.9,20.3,14.0,31.0,,1017.1,0.6,18.9,1.2,0.8
Paris,2021-08-21,1.0,2.0,-2.0,-3.0,2.0,0.0,2.0,3.0,0.1,15.0,71.0,10.2,24.4,16.0,35.0,,1016.0,0.1,20.6,3.5,0.7
Paris,2021-08-22,1.0,2.0,-2.0,-3.0,2.0,0.0,2.0,3.0,0.1,13.0,74.5,3.8,23.4,11.0,27.0,,1019.8,,18.8,5.0,1.0
Paris,2021-08-23,1.0,2.0,-2.0,-3.0,2.0,0.0,2.0,3.0,0.1,14.0,79.6,7.6,23.1,17.0,37.0,,1023.5,0.2,18.3,5.8,2.3
Paris,2021-08-24,1.0,2.0,-2.0,-3.0,2.0,0.0,2.0,3.0,0.1,10.0,64.0,8.8,33.9,20.0,42.0,,1023.7,0.9,18.5,9.6,3.6
Paris,2021-08-25,1.0,2.0,-2.0,-3.0,2.0,0.0,2.0,3.0,0.1,10.5,63.6,10.1,35.1,20.0,41.0,,1020.7,1.0,19.0,7.1,2.3
Paris,2021-08-26,1.0,2.0,-2.0,-3.0,2.0,0.0,2.0,3.0,0.1,12.0,80.5,8.8,21.5,17.0,31.0,,1018.6,0.2,17.0,7.8,3.2
Paris,2021-08-27,1.0,2.0,-2.0,-3.0,2.0,0.0,2.0,3.0,0.1,11.0,69.5,6.4,25.1,19.0,40.0,,1019.4,0.9,17.0,7.6,3.0
Paris,2021-08-28,1.0,2.0,-2.0,-3.0,2.0,0.0,2.0,3.0,0.1,12.0,76.0,6.9,23.2,15.0,35.0,,1021.5,0.3,17.0,7.2,2.8
Paris,2021-08-29,1.0,2.0,-2.0,-3.0,2.0,0.0,2.0,3.0,0.1,12.0,79.4,5.6,23.6,15.0,37.0,,1021.5,0.4,16.6,7.6,3.0
Paris,2021-08-30,1.0,2.0,-2.0,-3.0,2.0,0.0,2.0,3.0,0.1,14.0,81.0,7.7,26.0,19.0,48.0,,1020.7,0.2,17.7,8.6,3.6
Paris,2021-08-31,1.0,2.0,-2.0,-3.0,2.0,0.0,2.0,3.0,0.1,13.0,70.5,11.2,30.6,23.0,55.0,,1024.0,0.9,17.7,9.0,4.3
Paris,2021-09-01,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,12.0,77.1,8.2,24.8,24.0,56.0,,1026.0,0.3,16.7,10.7,5.0
Paris,2021-09-02,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,11.0,70.8,8.6,21.7,24.0,56.0,,1023.0,0.8,18.5,8.6,4.5
Paris,2021-09-03,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,14.0,68.2,16.9,40.9,28.0,64.0,,1017.8,0.9,21.0,4.8,2.2
Paris,2021-09-04,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,16.5,73.7,23.7,24.3,25.0,63.0,,1015.1,,22.1,2.0,1.1
Paris,2021-09-05,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,16.0,73.2,17.9,21.2,21.0,56.0,,1018.0,0.2,22.3,2.5,1.0
Paris,2021-09-06,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,14.0,59.0,24.4,30.2,25.0,54.0,,1021.6,0.7,23.4,3.1,1.5
Paris,2021-09-07,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,12.0,53.0,21.4,29.1,26.0,54.0,,1020.2,0.3,23.4,4.3,2.0
Paris,2021-09-08,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,14.5,61.3,15.9,35.1,27.0,59.0,,1012.0,0.3,22.7,4.0,1.6
Paris,2021-09-09,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,18.5,88.2,13.6,24.0,21.0,54.0,,1010.6,,21.1,3.7,1.4
Paris,2021-09-10,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,17.0,83.4,11.5,21.3,14.0,28.0,,1013.2,,20.0,4.2,1.6
Paris,2021-09-11,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,12.5,68.7,11.7,26.7,12.0,29.0,,1018.5,1.3,18.2,3.3,1.2
Paris,2021-09-12,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,11.0,69.5,16.5,24.2,16.0,36.0,,1018.4,1.8,17.7,2.4,1.2
Paris,2021-09-13,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,13.5,70.0,18.3,20.4,17.0,34.0,,1015.6,1.4,19.9,4.0,2.0
Paris,2021-09-14,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,17.5,85.0,17.6,18.8,17.0,42.0,,1011.1,0.6,20.5,3.2,1.2
Paris,2021-09-15,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,18.0,93.8,16.5,10.0,18.0,44.0,,1011.7,0.3,19.4,2.4,1.5
Paris,2021-09-16,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,12.5,76.3,15.2,32.3,15.0,30.0,,1017.8,0.2,17.5,4.1,1.6
Paris,2021-09-17,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,12.0,72.6,22.9,25.9,22.0,47.0,,1015.7,0.3,18.5,2.6,1.4
Paris,2021-09-18,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,12.5,75.0,14.7,32.8,17.0,40.0,,1013.6,,18.8,2.9,1.3
Paris,2021-09-19,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,13.0,82.2,8.3,21.8,14.0,43.0,,1012.5,0.2,17.7,4.2,1.5
Paris,2021-09-20,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,14.5,89.0,10.3,22.6,12.0,27.0,,1019.0,0.4,16.5,2.8,0.8
Paris,2021-09-21,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,10.0,76.0,12.7,23.8,24.0,60.0,,1028.6,0.8,15.2,6.5,2.8
Paris,2021-09-22,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,9.0,72.0,19.2,14.8,26.0,65.0,,1028.0,0.7,15.4,3.1,1.5
Paris,2021-09-23,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,10.0,77.7,21.7,20.4,25.0,51.0,,1021.9,5.9,16.5,2.0,0.8
Paris,2021-09-24,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,13.0,82.0,14.9,24.2,18.0,49.0,,1019.0,0.4,16.6,2.5,1.0
Paris,2021-09-25,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,13.0,85.0,24.6,17.9,24.0,61.0,,1015.0,1.3,17.0,2.6,1.2
Paris,2021-09-26,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,16.0,89.6,11.0,20.0,15.0,48.0,,1014.9,0.2,17.9,3.8,1.6
Paris,2021-09-27,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,14.0,91.1,11.1,18.3,11.0,29.0,,1015.6,0.2,16.5,5.0,1.6
Paris,2021-09-28,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,9.0,75.8,20.2,26.7,19.0,38.0,,1021.9,0.5,15.2,3.4,1.5
Paris,2021-09-29,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,8.5,71.8,7.9,24.6,11.0,18.0,,1021.3,0.4,14.4,6.8,2.6
Paris,2021-09-30,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,6.0,65.4,13.55,26.4,13.5,28.0,,1027.5,1.3,13.8,3.6,1.7
Paris,2021-10-01,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,9.5,79.6,16.4,16.1,14.0,30.5,,1017.0,0.4,13.3,5.5,2.3
Paris,2021-10-02,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,0.1,12.5,91.5,8.2,20.4,9.0,27.0,,1008.5,0.4,15.3,8.8,3.0
