id,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,hosp,icu,vent,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,government_response_index,stringency_index,containment_health_index,economic_support_index,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,population,iso_alpha_3,iso_alpha_2,iso_numeric,iso_currency,key_local,key_google_mobility,key_apple_mobility,key_jhu_csse,key_nuts,key_gadm
9164293b,2021-12-24,11891292.0,176410.0,,392068045.0,131388389.0,51660466.0,47268067.0,8446.0,,832.0,1.0,2.0,-2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,49.48,45.83,52.98,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2021-12-25,12013153.0,176522.0,,393275833.0,131400741.0,51661421.0,47268984.0,8236.0,,838.0,1.0,2.0,-2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,49.48,45.83,52.98,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2021-12-26,12132098.0,176638.0,,394630524.0,131427743.0,51663356.0,47271068.0,8644.0,,851.0,1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,51.04,48.61,54.76,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2021-12-27,12239797.0,176771.0,,396019658.0,131743125.0,51681547.0,47294774.0,9651.0,,870.0,1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,51.04,48.61,54.76,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2021-12-28,12377822.0,176933.0,,397575348.0,132121605.0,51705406.0,47324308.0,10799.0,,851.0,1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,51.04,48.61,54.76,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2021-12-29,12559926.0,177065.0,,399159125.0,132633271.0,51738013.0,47368074.0,11847.0,,868.0,1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,51.04,48.61,54.76,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2021-12-30,12748050.0,177242.0,,400805749.0,133108303.0,51771384.0,47412181.0,13033.0,,875.0,1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,51.04,48.61,54.76,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2021-12-31,12937886.0,177397.0,,402614146.0,133312817.0,51786768.0,47434251.0,14059.0,,883.0,1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,51.04,48.61,54.76,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-01,13100458.0,177573.0,,403735149.0,133336724.0,51789045.0,47437009.0,14378.0,,857.0,1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,51.04,48.61,54.76,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-02,13235401.0,177743.0,,405152510.0,133477149.0,51801494.0,47453494.0,15002.0,,864.0,1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,51.04,48.61,54.76,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-03,13422815.0,177922.0,,406947110.0,133667427.0,51820652.0,47482789.0,16178.0,,878.0,1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,51.04,48.61,54.76,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-04,13641520.0,178124.0,,409105238.0,133956004.0,51845518.0,47523676.0,17179.0,,900.0,-1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,50.0,46.76,53.57,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-05,13835334.0,178304.0,,411333198.0,134274176.0,51874548.0,47565340.0,17891.0,,875.0,-1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,50.0,46.76,53.57,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-06,14015065.0,178523.0,,413401519.0,134563461.0,51897289.0,47600028.0,18358.0,,868.0,-1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,50.0,46.76,53.57,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-07,14193228.0,178752.0,,415169757.0,134844030.0,51920711.0,47635655.0,18536.0,,840.0,-1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,50.0,46.76,53.57,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-08,14333794.0,178968.0,,416557034.0,135162439.0,51952400.0,47687370.0,18460.0,,820.0,-1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,50.0,46.76,53.57,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-09,14475192.0,179210.0,,418262366.0,135357499.0,51974605.0,47718730.0,18890.0,,816.0,-1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,50.0,46.76,53.57,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-10,14617314.0,179452.0,,420044529.0,135551676.0,51992559.0,47745458.0,19707.0,,821.0,-1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,50.0,46.76,53.57,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-11,14732594.0,179685.0,,421572577.0,135739326.0,52011835.0,47774248.0,19608.0,,793.0,-1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,50.0,46.76,53.57,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-12,14862138.0,179923.0,,423238676.0,135915818.0,52031355.0,47804588.0,19577.0,,785.0,-1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,50.0,46.76,53.57,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-13,14967817.0,180165.0,,424777727.0,136080385.0,52051876.0,47836785.0,19413.0,,777.0,-1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,50.0,46.76,53.57,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-14,15066395.0,180400.0,,426111374.0,136244149.0,52072754.0,47867967.0,19211.0,,746.0,-1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,50.0,46.76,53.57,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-15,15147120.0,180659.0,,427239440.0,136438400.0,52100163.0,47926017.0,18955.0,,712.0,-1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,50.0,46.76,53.57,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-16,15217280.0,180915.0,,428596485.0,136554312.0,52117863.0,47963133.0,19077.0,,715.0,-1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,50.0,46.76,53.57,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-17,15305410.0,181147.0,,430094827.0,136669829.0,52133611.0,47989635.0,19305.0,,713.0,-1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,50.0,46.76,53.57,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-18,15399300.0,181380.0,,431500707.0,136792383.0,52151643.0,48019069.0,18870.0,,703.0,-1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,50.0,46.76,53.57,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-19,15506750.0,181601.0,,433112073.0,136905995.0,52168592.0,48048962.0,18363.0,,675.0,-1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,50.0,46.76,53.57,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-20,15613283.0,181802.0,,434599554.0,137022678.0,52186398.0,48082636.0,17861.0,,664.0,-1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,50.0,46.76,53.57,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-21,15709059.0,182050.0,,435892918.0,137145712.0,52203930.0,48116670.0,17428.0,,640.0,-1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,50.0,46.76,53.57,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-22,15784488.0,182273.0,,436989552.0,137287078.0,52224308.0,48164435.0,16780.0,,625.0,-1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,50.0,46.76,53.57,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-23,15859288.0,182491.0,,438285453.0,137372778.0,52236574.0,48195145.0,16756.0,,603.0,-1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,50.0,46.76,53.57,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-24,15953685.0,182718.0,,439751984.0,137474493.0,52252579.0,48224978.0,17028.0,,598.0,-1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,50.0,46.76,53.57,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-25,16047716.0,182912.0,,441106298.0,137570759.0,52266515.0,48253766.0,16432.0,,575.0,-1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,50.0,46.76,53.57,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-26,16149319.0,183108.0,,442622213.0,137671500.0,52281873.0,48284685.0,16360.0,,561.0,-1.0,2.0,2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,50.0,46.76,53.57,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-27,16245474.0,183327.0,,444013809.0,137770110.0,52297579.0,48314633.0,16012.0,,549.0,-1.0,-2.0,-2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,47.4,42.13,50.6,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-28,16333980.0,183529.0,,445246327.0,137878417.0,52314528.0,48348568.0,15785.0,,535.0,-1.0,-2.0,-2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,47.4,42.13,50.6,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-29,16406123.0,183710.0,,446224899.0,137991693.0,52333474.0,48388897.0,14912.0,,527.0,-1.0,-2.0,-2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,47.4,42.13,50.6,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-30,16468522.0,183901.0,,447464621.0,138064677.0,52345158.0,48416498.0,15189.0,,520.0,-1.0,-2.0,-2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,47.4,42.13,50.6,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-01-31,17315893.0,184108.0,,448837204.0,138143343.0,52360487.0,48440773.0,15541.0,,511.0,-1.0,-2.0,-2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,47.4,42.13,50.6,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-02-01,17428345.0,184314.0,,450100099.0,138220429.0,52373222.0,48467140.0,15084.0,,502.0,-1.0,-2.0,-2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,47.4,42.13,50.6,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-02-02,17515199.0,184501.0,,451503903.0,138299206.0,52385688.0,48494414.0,14678.0,,483.0,-1.0,-2.0,-2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,47.4,42.13,50.6,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-02-03,17607832.0,184691.0,,452845767.0,138377561.0,52399031.0,48520513.0,14487.0,,478.0,-1.0,-2.0,-2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,47.4,42.13,50.6,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-02-04,17689885.0,184850.0,,453975063.0,138459789.0,52414182.0,48549694.0,14048.0,,474.0,-1.0,-2.0,-2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,47.4,42.13,50.6,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-02-05,17749999.0,185023.0,,454869018.0,138540476.0,52428976.0,48577889.0,13559.0,,458.0,-1.0,-2.0,-2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,47.4,42.13,50.6,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-02-06,17803325.0,185181.0,,455933200.0,138585207.0,52437297.0,48594494.0,13444.0,,441.0,-1.0,-2.0,-2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,47.4,42.13,50.6,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-02-07,17866632.0,185321.0,,457168642.0,138650801.0,52447403.0,48617355.0,13639.0,,443.0,-1.0,-2.0,-2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,47.4,42.13,50.6,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-02-08,17932803.0,185480.0,,458312256.0,138718046.0,52458207.0,48642076.0,13392.0,,430.0,-1.0,-2.0,-2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,47.4,42.13,50.6,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-02-09,18000119.0,185624.0,,459539539.0,138785770.0,52468730.0,48666801.0,12967.0,,432.0,-1.0,-2.0,-2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,47.4,42.13,50.6,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-02-10,18162199.0,185748.0,,460666112.0,138857877.0,52480344.0,48693091.0,12565.0,,430.0,-1.0,-2.0,-2.0,-3.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,-3.0,5.0,-2.0,47.4,42.13,50.6,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-02-11,18220515.0,185889.0,,461644969.0,138937527.0,52491419.0,48718975.0,12140.0,,416.0,-1.0,-2.0,-2.0,-3.0,-1.0,0.0,0.0,1.0,2.0,2.0,1.0,-3.0,5.0,-2.0,45.83,39.35,48.81,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-02-12,18266015.0,186033.0,,462403065.0,139019119.0,52506600.0,48745284.0,11792.0,,400.0,-1.0,-2.0,-2.0,-3.0,-1.0,0.0,0.0,1.0,2.0,2.0,1.0,-3.0,5.0,-2.0,45.83,39.35,48.81,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-02-13,18306859.0,186160.0,,463231369.0,139059236.0,52514094.0,48758907.0,11843.0,,384.0,-1.0,-2.0,-2.0,-3.0,-1.0,0.0,0.0,1.0,2.0,2.0,1.0,-3.0,5.0,-2.0,45.83,39.35,48.81,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-02-14,18348029.0,186317.0,,464202346.0,139117565.0,52522201.0,48777079.0,12074.0,,393.0,-1.0,-2.0,-2.0,-3.0,-1.0,0.0,0.0,1.0,2.0,2.0,1.0,-3.0,5.0,-2.0,45.83,39.35,48.81,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-02-15,18393951.0,186450.0,,465152203.0,139203940.0,52531292.0,48796561.0,11853.0,,354.0,-1.0,-2.0,-2.0,0.0,-1.0,0.0,0.0,1.0,2.0,2.0,1.0,-3.0,5.0,-2.0,41.93,32.41,44.35,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-02-16,18447706.0,186582.0,,466172278.0,139271748.0,52542206.0,48818475.0,11520.0,,359.0,-1.0,-2.0,-2.0,0.0,-1.0,0.0,0.0,1.0,2.0,2.0,1.0,-3.0,5.0,-2.0,41.93,32.41,44.35,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-02-17,18499058.0,186707.0,,467154594.0,139336958.0,52551460.0,48839853.0,11354.0,,330.0,-1.0,-2.0,-2.0,0.0,-1.0,0.0,0.0,1.0,2.0,2.0,1.0,-3.0,5.0,-2.0,41.93,32.41,44.35,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-02-18,18546205.0,186834.0,,467899670.0,139383222.0,52557346.0,48854553.0,10991.0,,335.0,-1.0,-2.0,-2.0,0.0,-1.0,0.0,0.0,1.0,2.0,2.0,1.0,-3.0,5.0,-2.0,41.93,32.41,44.35,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-02-19,18585423.0,186955.0,,468506011.0,139447647.0,52568119.0,48875329.0,11009.0,,328.0,-1.0,-2.0,-2.0,0.0,-1.0,0.0,0.0,1.0,2.0,2.0,1.0,-3.0,5.0,-2.0,41.93,32.41,44.35,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-02-20,18616433.0,187081.0,,469246563.0,139482283.0,52573589.0,48885893.0,10921.0,,334.0,-1.0,-2.0,-2.0,0.0,-1.0,0.0,0.0,1.0,2.0,2.0,1.0,-3.0,5.0,-2.0,41.93,32.41,44.35,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-02-21,18654572.0,187191.0,,470138540.0,139534856.0,52581000.0,48901901.0,11107.0,,324.0,-1.0,-2.0,-2.0,0.0,-1.0,0.0,0.0,1.0,2.0,2.0,1.0,-3.0,5.0,-2.0,41.93,32.41,44.35,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
9164293b,2022-02-22,18695448.0,187311.0,,470912521.0,139591656.0,52589291.0,48919805.0,10839.0,,312.0,-1.0,-2.0,-2.0,0.0,-1.0,0.0,0.0,1.0,2.0,2.0,1.0,-3.0,5.0,-2.0,41.93,32.41,44.35,25.0,1,United Kingdom,,,55.3781,-3.436,66460344.0,GBR,GB,826.0,GBP,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,United Kingdom,GB,,GBR
